transaction_ID,date_time,day_of_week,total,place,item_type,amount
1291,2019-12-26 15:18:00.000,Thursday,15300,퇴계동,Cacao deep,1
1291,2019-12-26 15:18:00.000,Thursday,15300,퇴계동,Gateau chocolat,1
1291,2019-12-26 15:18:00.000,Thursday,15300,퇴계동,Orange pound,1
1292,2019-12-27 11:39:00.000,Friday,16300,효자 3동,Angbutter,1
1292,2019-12-27 11:39:00.000,Friday,16300,효자 3동,Plain bread,1
1292,2019-12-27 11:39:00.000,Friday,16300,효자 3동,Jam,1
1292,2019-12-27 11:39:00.000,Friday,16300,효자 3동,Tiramisu croissant,1
1293,2019-12-27 12:45:00.000,Friday,15800,조운동,Angbutter,1
1293,2019-12-27 12:45:00.000,Friday,15800,조운동,Tiramisu croissant,1
1293,2019-12-27 12:45:00.000,Friday,15800,조운동,Orange pound,1
1294,2019-12-27 12:49:00.000,Friday,15000,동면,Croissant,1
1294,2019-12-27 12:49:00.000,Friday,15000,동면,Pain au chocolat,2
1294,2019-12-27 12:49:00.000,Friday,15000,동면,Wiener,1
1295,2019-12-28 11:10:00.000,Saturday,16100,소양동,Angbutter,2
1295,2019-12-28 11:10:00.000,Saturday,16100,소양동,Tiramisu croissant,1
1296,2019-12-28 11:48:00.000,Saturday,14800,효자 3동,Angbutter,1
1296,2019-12-28 11:48:00.000,Saturday,14800,효자 3동,Tiramisu croissant,1
1296,2019-12-28 11:48:00.000,Saturday,14800,효자 3동,Pain au chocolat,1
1297,2019-12-28 12:04:00.000,Saturday,17000,후평 3동,Plain bread,1
1297,2019-12-28 12:04:00.000,Saturday,17000,후평 3동,Jam,2
1297,2019-12-28 12:04:00.000,Saturday,17000,후평 3동,Cacao deep,1
1297,2019-12-28 12:04:00.000,Saturday,17000,후평 3동,Orange pound,1
1298,2019-12-28 12:09:00.000,Saturday,22300,후평 3동,Angbutter,1
1298,2019-12-28 12:09:00.000,Saturday,22300,후평 3동,Cacao deep,1
1298,2019-12-28 12:09:00.000,Saturday,22300,후평 3동,Pandoro,2
1298,2019-12-28 12:09:00.000,Saturday,22300,후평 3동,Wiener,1
1299,2019-12-28 12:35:00.000,Saturday,20900,후평 1동,Angbutter,3
1299,2019-12-28 12:35:00.000,Saturday,20900,후평 1동,Tiramisu croissant,1
1300,2019-12-28 13:09:00.000,Saturday,35600,후평 1동,Angbutter,7
1301,2019-12-28 13:12:00.000,Saturday,18800,후평 2동,Angbutter,1
1301,2019-12-28 13:12:00.000,Saturday,18800,후평 2동,Americano,1
1301,2019-12-28 13:12:00.000,Saturday,18800,후평 2동,Pain au chocolat,1
1301,2019-12-28 13:12:00.000,Saturday,18800,후평 2동,Orange pound,1
1302,2019-12-28 13:31:00.000,Saturday,21500,교동,Croissant,3
1302,2019-12-28 13:31:00.000,Saturday,21500,교동,Caffe latte,1
1302,2019-12-28 13:31:00.000,Saturday,21500,교동,Tiramisu croissant,1
1303,2019-12-28 13:47:00.000,Saturday,18800,동면,Angbutter,1
1303,2019-12-28 13:47:00.000,Saturday,18800,동면,Plain bread,1
1303,2019-12-28 13:47:00.000,Saturday,18800,동면,Americano,1
1303,2019-12-28 13:47:00.000,Saturday,18800,동면,Tiramisu croissant,1
1304,2019-12-28 14:20:00.000,Saturday,22000,석사동,Pandoro,2
1304,2019-12-28 14:20:00.000,Saturday,22000,석사동,Cheese cake,2
1305,2019-12-28 14:51:00.000,Saturday,17000,퇴계동,Croissant,4
1306,2019-12-28 14:55:00.000,Saturday,21500,퇴계동,Plain bread,2
1306,2019-12-28 14:55:00.000,Saturday,21500,퇴계동,Tiramisu croissant,1
1306,2019-12-28 14:55:00.000,Saturday,21500,퇴계동,Pain au chocolat,2
1307,2019-12-28 14:58:00.000,Saturday,24300,후평 2동,Angbutter,1
1307,2019-12-28 14:58:00.000,Saturday,24300,후평 2동,Plain bread,1
1307,2019-12-28 14:58:00.000,Saturday,24300,후평 2동,Almond croissant,1
1307,2019-12-28 14:58:00.000,Saturday,24300,후평 2동,Cheese cake,1
1308,2019-12-28 15:52:00.000,Saturday,19300,후평 3동,Angbutter,1
1308,2019-12-28 15:52:00.000,Saturday,19300,후평 3동,Croissant,1
1308,2019-12-28 15:52:00.000,Saturday,19300,후평 3동,Cacao deep,1
1308,2019-12-28 15:52:00.000,Saturday,19300,후평 3동,Wiener,2
1309,2019-12-28 16:18:00.000,Saturday,58900,동면,Angbutter,3
1309,2019-12-28 16:18:00.000,Saturday,58900,동면,Plain bread,2
1309,2019-12-28 16:18:00.000,Saturday,58900,동면,Croissant,4
1309,2019-12-28 16:18:00.000,Saturday,58900,동면,Tiramisu croissant,3
1309,2019-12-28 16:18:00.000,Saturday,58900,동면,Cacao deep,2
1310,2019-12-28 16:38:00.000,Saturday,21100,동면,Angbutter,2
1310,2019-12-28 16:38:00.000,Saturday,21100,동면,Almond croissant,1
1310,2019-12-28 16:38:00.000,Saturday,21100,동면,Cheese cake,1
1311,2019-12-29 11:16:00.000,Sunday,14000,조운동,Angbutter,1
1311,2019-12-29 11:16:00.000,Sunday,14000,조운동,Tiramisu croissant,1
1311,2019-12-29 11:16:00.000,Sunday,14000,조운동,Pain au chocolat,1
1312,2019-12-29 11:34:00.000,Sunday,15300,교동,Angbutter,1
1312,2019-12-29 11:34:00.000,Sunday,15300,교동,Americano,1
1312,2019-12-29 11:34:00.000,Sunday,15300,교동,Tiramisu croissant,1
1313,2019-12-29 12:11:00.000,Sunday,15300,동면,Angbutter,1
1313,2019-12-29 12:11:00.000,Sunday,15300,동면,Cacao deep,1
1313,2019-12-29 12:11:00.000,Sunday,15300,동면,Orange pound,1
1314,2019-12-29 12:24:00.000,Sunday,23900,후평 1동,Angbutter,4
1314,2019-12-29 12:24:00.000,Sunday,23900,후평 1동,Plain bread,1
1315,2019-12-29 12:39:00.000,Sunday,14800,동면,Angbutter,1
1315,2019-12-29 12:39:00.000,Sunday,14800,동면,Plain bread,1
1315,2019-12-29 12:39:00.000,Sunday,14800,동면,Tiramisu croissant,1
1316,2019-12-29 12:52:00.000,Sunday,23800,효자 3동,Angbutter,2
1316,2019-12-29 12:52:00.000,Sunday,23800,효자 3동,Plain bread,1
1316,2019-12-29 12:52:00.000,Sunday,23800,효자 3동,Tiramisu croissant,1
1316,2019-12-29 12:52:00.000,Sunday,23800,효자 3동,Cheese cake,1
1317,2019-12-29 13:03:00.000,Sunday,19800,효자 3동,Plain bread,1
1317,2019-12-29 13:03:00.000,Sunday,19800,효자 3동,Jam,1
1317,2019-12-29 13:03:00.000,Sunday,19800,효자 3동,Gateau chocolat,1
1317,2019-12-29 13:03:00.000,Sunday,19800,효자 3동,Orange pound,1
1317,2019-12-29 13:03:00.000,Sunday,19800,효자 3동,Vanila latte,1
1318,2019-12-29 13:34:00.000,Sunday,14800,후평 3동,Angbutter,1
1318,2019-12-29 13:34:00.000,Sunday,14800,후평 3동,Pain au chocolat,1
1318,2019-12-29 13:34:00.000,Sunday,14800,후평 3동,Pandoro,1
1319,2019-12-29 13:43:00.000,Sunday,15800,효자 1동,Angbutter,1
1319,2019-12-29 13:43:00.000,Sunday,15800,효자 1동,Cacao deep,1
1319,2019-12-29 13:43:00.000,Sunday,15800,효자 1동,Cheese cake,1
1320,2019-12-29 14:26:00.000,Sunday,14800,동면,Angbutter,1
1320,2019-12-29 14:26:00.000,Sunday,14800,동면,Pain au chocolat,1
1320,2019-12-29 14:26:00.000,Sunday,14800,동면,Vanila latte,1
1321,2019-12-29 14:32:00.000,Sunday,15000,후평 3동,Americano,1
1321,2019-12-29 14:32:00.000,Sunday,15000,후평 3동,Tiramisu croissant,1
1321,2019-12-29 14:32:00.000,Sunday,15000,후평 3동,Pandoro,1
1322,2019-12-29 14:39:00.000,Sunday,14000,후평 2동,Plain bread,1
1322,2019-12-29 14:39:00.000,Sunday,14000,후평 2동,Americano,1
1322,2019-12-29 14:39:00.000,Sunday,14000,후평 2동,Caffe latte,1
1323,2019-12-29 14:42:00.000,Sunday,22800,동면,Angbutter,1
1323,2019-12-29 14:42:00.000,Sunday,22800,동면,Americano,1
1323,2019-12-29 14:42:00.000,Sunday,22800,동면,Cacao deep,1
1323,2019-12-29 14:42:00.000,Sunday,22800,동면,Pain au chocolat,1
1323,2019-12-29 14:42:00.000,Sunday,22800,동면,Vanila latte,1
1324,2019-12-29 16:02:00.000,Sunday,25500,신사우동,Plain bread,1
1324,2019-12-29 16:02:00.000,Sunday,25500,신사우동,Americano,1
1324,2019-12-29 16:02:00.000,Sunday,25500,신사우동,Almond croissant,1
1324,2019-12-29 16:02:00.000,Sunday,25500,신사우동,Orange pound,1
1324,2019-12-29 16:02:00.000,Sunday,25500,신사우동,Wiener,2
1325,2019-12-30 11:27:00.000,Monday,19800,동면,Angbutter,1
1325,2019-12-30 11:27:00.000,Monday,19800,동면,Americano,1
1325,2019-12-30 11:27:00.000,Monday,19800,동면,Tiramisu croissant,1
1325,2019-12-30 11:27:00.000,Monday,19800,동면,Orange pound,1
1326,2019-12-30 11:44:00.000,Monday,15300,석사동,Angbutter,1
1326,2019-12-30 11:44:00.000,Monday,15300,석사동,Plain bread,1
1326,2019-12-30 11:44:00.000,Monday,15300,석사동,Jam,1
1326,2019-12-30 11:44:00.000,Monday,15300,석사동,Wiener,1
1327,2019-12-30 12:23:00.000,Monday,91300,석사동,Angbutter,6
1327,2019-12-30 12:23:00.000,Monday,91300,석사동,Tiramisu croissant,6
1327,2019-12-30 12:23:00.000,Monday,91300,석사동,Pain au chocolat,6
1327,2019-12-30 12:23:00.000,Monday,91300,석사동,Pandoro,2
1327,2019-12-30 12:23:00.000,Monday,91300,석사동,Wiener,1
1328,2019-12-30 14:35:00.000,Monday,53900,신사우동,Angbutter,3
1328,2019-12-30 14:35:00.000,Monday,53900,신사우동,Plain bread,1
1328,2019-12-30 14:35:00.000,Monday,53900,신사우동,Croissant,4
1328,2019-12-30 14:35:00.000,Monday,53900,신사우동,Almond croissant,2
1328,2019-12-30 14:35:00.000,Monday,53900,신사우동,Orange pound,2
1329,2019-12-30 15:12:00.000,Monday,16100,효자 1동,Angbutter,2
1329,2019-12-30 15:12:00.000,Monday,16100,효자 1동,Tiramisu croissant,1
1330,2019-12-30 15:22:00.000,Monday,26100,퇴계동,Angbutter,2
1330,2019-12-30 15:22:00.000,Monday,26100,퇴계동,Milk tea,2
1330,2019-12-30 15:22:00.000,Monday,26100,퇴계동,Orange pound,1
1331,2019-12-30 15:44:00.000,Monday,15800,조운동,Angbutter,1
1331,2019-12-30 15:44:00.000,Monday,15800,조운동,Wiener,2
1331,2019-12-30 15:44:00.000,Monday,15800,조운동,Merinque cookies,1
1332,2020-01-02 11:22:00.000,Thursday,15000,석사동,Plain bread,1
1332,2020-01-02 11:22:00.000,Thursday,15000,석사동,Jam,1
1332,2020-01-02 11:22:00.000,Thursday,15000,석사동,Croissant,1
1332,2020-01-02 11:22:00.000,Thursday,15000,석사동,Pain au chocolat,1
1333,2020-01-02 11:23:00.000,Thursday,20300,동면,Angbutter,1
1333,2020-01-02 11:23:00.000,Thursday,20300,동면,Tiramisu croissant,1
1333,2020-01-02 11:23:00.000,Thursday,20300,동면,Pandoro,1
1333,2020-01-02 11:23:00.000,Thursday,20300,동면,Orange pound,1
1334,2020-01-02 11:33:00.000,Thursday,42900,퇴계동,Angbutter,3
1334,2020-01-02 11:33:00.000,Thursday,42900,퇴계동,Croissant,1
1334,2020-01-02 11:33:00.000,Thursday,42900,퇴계동,Almond croissant,1
1334,2020-01-02 11:33:00.000,Thursday,42900,퇴계동,Pandoro,1
1334,2020-01-02 11:33:00.000,Thursday,42900,퇴계동,Orange pound,1
1334,2020-01-02 11:33:00.000,Thursday,42900,퇴계동,Merinque cookies,1
1335,2020-01-02 12:17:00.000,Thursday,16500,후평 3동,Plain bread,1
1335,2020-01-02 12:17:00.000,Thursday,16500,후평 3동,Americano,1
1335,2020-01-02 12:17:00.000,Thursday,16500,후평 3동,Caffe latte,1
1335,2020-01-02 12:17:00.000,Thursday,16500,후평 3동,Wiener,1
1336,2020-01-02 12:27:00.000,Thursday,14300,효자 2동,Angbutter,2
1336,2020-01-02 12:27:00.000,Thursday,14300,효자 2동,Plain bread,1
1337,2020-01-02 12:33:00.000,Thursday,14800,후평 1동,Angbutter,1
1337,2020-01-02 12:33:00.000,Thursday,14800,후평 1동,Plain bread,1
1337,2020-01-02 12:33:00.000,Thursday,14800,후평 1동,Tiramisu croissant,1
1338,2020-01-02 12:50:00.000,Thursday,29300,효자 3동,Angbutter,1
1338,2020-01-02 12:50:00.000,Thursday,29300,효자 3동,Tiramisu croissant,1
1338,2020-01-02 12:50:00.000,Thursday,29300,효자 3동,Milk tea,1
1338,2020-01-02 12:50:00.000,Thursday,29300,효자 3동,Orange pound,1
1339,2020-01-02 14:06:00.000,Thursday,17600,퇴계동,Angbutter,2
1339,2020-01-02 14:06:00.000,Thursday,17600,퇴계동,Plain bread,1
1339,2020-01-02 14:06:00.000,Thursday,17600,퇴계동,Jam,1
1340,2020-01-02 14:16:00.000,Thursday,16500,후평 2동,Croissant,1
1340,2020-01-02 14:16:00.000,Thursday,16500,후평 2동,Cacao deep,1
1340,2020-01-02 14:16:00.000,Thursday,16500,후평 2동,Pain au chocolat,2
1341,2020-01-02 15:40:00.000,Thursday,46900,신사우동,Angbutter,8
1341,2020-01-02 15:40:00.000,Thursday,46900,신사우동,Tiramisu croissant,1
1342,2020-01-03 11:03:00.000,Friday,21600,퇴계동,Angbutter,2
1342,2020-01-03 11:03:00.000,Friday,21600,퇴계동,Pandoro,1
1342,2020-01-03 11:03:00.000,Friday,21600,퇴계동,Vanila latte,1
1343,2020-01-03 11:14:00.000,Friday,15500,소양동,Milk tea,1
1343,2020-01-03 11:14:00.000,Friday,15500,소양동,Pandoro,1
1343,2020-01-03 11:14:00.000,Friday,15500,소양동,Orange pound,1
1344,2020-01-03 11:17:00.000,Friday,20300,퇴계동,Angbutter,1
1344,2020-01-03 11:17:00.000,Friday,20300,퇴계동,Croissant,1
1344,2020-01-03 11:17:00.000,Friday,20300,퇴계동,Tiramisu croissant,1
1344,2020-01-03 11:17:00.000,Friday,20300,퇴계동,Orange pound,1
1345,2020-01-03 11:59:00.000,Friday,16300,후평 3동,Angbutter,1
1345,2020-01-03 11:59:00.000,Friday,16300,후평 3동,Almond croissant,1
1345,2020-01-03 11:59:00.000,Friday,16300,후평 3동,Wiener,2
1346,2020-01-03 13:44:00.000,Friday,17300,후평 3동,Angbutter,1
1346,2020-01-03 13:44:00.000,Friday,17300,후평 3동,Plain bread,1
1346,2020-01-03 13:44:00.000,Friday,17300,후평 3동,Tiramisu croissant,1
1346,2020-01-03 13:44:00.000,Friday,17300,후평 3동,Wiener,1
1347,2020-01-03 14:05:00.000,Friday,17000,후평 3동,Plain bread,1
1347,2020-01-03 14:05:00.000,Friday,17000,후평 3동,Croissant,1
1347,2020-01-03 14:05:00.000,Friday,17000,후평 3동,Pandoro,1
1348,2020-01-03 14:17:00.000,Friday,43100,효자 1동,Angbutter,2
1348,2020-01-03 14:17:00.000,Friday,43100,효자 1동,Tiramisu croissant,4
1348,2020-01-03 14:17:00.000,Friday,43100,효자 1동,Pandoro,2
1348,2020-01-03 14:17:00.000,Friday,43100,효자 1동,Orange pound,1
1349,2020-01-03 14:18:00.000,Friday,18000,강남동,Plain bread,1
1349,2020-01-03 14:18:00.000,Friday,18000,강남동,Croissant,2
1349,2020-01-03 14:18:00.000,Friday,18000,강남동,Orange pound,1
1350,2020-01-03 15:41:00.000,Friday,16100,효자 2동,Angbutter,2
1350,2020-01-03 15:41:00.000,Friday,16100,효자 2동,Orange pound,1
1351,2020-01-03 16:06:00.000,Friday,17300,조운동,Plain bread,1
1351,2020-01-03 16:06:00.000,Friday,17300,조운동,Caffe latte,1
1351,2020-01-03 16:06:00.000,Friday,17300,조운동,Pain au chocolat,1
1351,2020-01-03 16:06:00.000,Friday,17300,조운동,Gateau chocolat,1
1352,2020-01-03 16:25:00.000,Friday,15100,효자 2동,Angbutter,1
1352,2020-01-03 16:25:00.000,Friday,15100,효자 2동,Gateau chocolat,1
1352,2020-01-03 16:25:00.000,Friday,15100,효자 2동,Orange pound,1
1353,2020-01-03 17:23:00.000,Friday,20600,후평 2동,Angbutter,2
1353,2020-01-03 17:23:00.000,Friday,20600,후평 2동,Orange pound,2
1354,2020-01-04 11:03:00.000,Saturday,23800,동면,Angbutter,1
1354,2020-01-04 11:03:00.000,Saturday,23800,동면,Caffe latte,1
1354,2020-01-04 11:03:00.000,Saturday,23800,동면,Tiramisu croissant,1
1354,2020-01-04 11:03:00.000,Saturday,23800,동면,Pain au chocolat,1
1354,2020-01-04 11:03:00.000,Saturday,23800,동면,Lemon ade,1
1355,2020-01-04 11:10:00.000,Saturday,14800,후평 3동,Angbutter,1
1355,2020-01-04 11:10:00.000,Saturday,14800,후평 3동,Americano,1
1355,2020-01-04 11:10:00.000,Saturday,14800,후평 3동,Cacao deep,1
1356,2020-01-04 12:51:00.000,Saturday,24800,동내면,Angbutter,2
1356,2020-01-04 12:51:00.000,Saturday,24800,동내면,Plain bread,1
1356,2020-01-04 12:51:00.000,Saturday,24800,동내면,Cheese cake,1
1356,2020-01-04 12:51:00.000,Saturday,24800,동내면,Orange pound,1
1357,2020-01-04 14:36:00.000,Saturday,15300,후평 1동,Angbutter,1
1357,2020-01-04 14:36:00.000,Saturday,15300,후평 1동,Americano,1
1357,2020-01-04 14:36:00.000,Saturday,15300,후평 1동,Caffe latte,1
1358,2020-01-04 14:52:00.000,Saturday,17400,퇴계동,Angbutter,3
1359,2020-01-04 16:02:00.000,Saturday,15100,후평 3동,Angbutter,1
1359,2020-01-04 16:02:00.000,Saturday,15100,후평 3동,Gateau chocolat,1
1359,2020-01-04 16:02:00.000,Saturday,15100,후평 3동,Vanila latte,1
1360,2020-01-04 17:23:00.000,Saturday,16500,후평 3동,Orange pound,1
1360,2020-01-04 17:23:00.000,Saturday,16500,후평 3동,Wiener,4
1361,2020-01-05 11:03:00.000,Sunday,16800,석사동,Angbutter,1
1361,2020-01-05 11:03:00.000,Sunday,16800,석사동,Milk tea,1
1361,2020-01-05 11:03:00.000,Sunday,16800,석사동,Orange pound,1
1362,2020-01-05 11:10:00.000,Sunday,18600,동면,Angbutter,2
1362,2020-01-05 11:10:00.000,Sunday,18600,동면,Almond croissant,1
1362,2020-01-05 11:10:00.000,Sunday,18600,동면,Wiener,1
1363,2020-01-05 11:13:00.000,Sunday,26700,후평 1동,Angbutter,4
1363,2020-01-05 11:13:00.000,Sunday,26700,후평 1동,Jam,1
1363,2020-01-05 11:13:00.000,Sunday,26700,후평 1동,Americano,1
1364,2020-01-05 11:19:00.000,Sunday,14300,교동,Angbutter,1
1364,2020-01-05 11:19:00.000,Sunday,14300,교동,Cacao deep,1
1364,2020-01-05 11:19:00.000,Sunday,14300,교동,Pain au chocolat,1
1365,2020-01-05 11:23:00.000,Sunday,18000,교동,Americano,1
1365,2020-01-05 11:23:00.000,Sunday,18000,교동,Tiramisu croissant,1
1365,2020-01-05 11:23:00.000,Sunday,18000,교동,Cheese cake,1
1365,2020-01-05 11:23:00.000,Sunday,18000,교동,Wiener,1
1366,2020-01-05 12:15:00.000,Sunday,16400,근화동,Angbutter,3
1367,2020-01-05 12:37:00.000,Sunday,14300,동면,Angbutter,1
1367,2020-01-05 12:37:00.000,Sunday,14300,동면,Plain bread,1
1367,2020-01-05 12:37:00.000,Sunday,14300,동면,Cacao deep,1
1368,2020-01-05 13:49:00.000,Sunday,20300,퇴계동,Angbutter,1
1368,2020-01-05 13:49:00.000,Sunday,20300,퇴계동,Croissant,1
1368,2020-01-05 13:49:00.000,Sunday,20300,퇴계동,Tiramisu croissant,1
1368,2020-01-05 13:49:00.000,Sunday,20300,퇴계동,Orange pound,1
1369,2020-01-05 13:59:00.000,Sunday,14500,후평 1동,Croissant,1
1369,2020-01-05 13:59:00.000,Sunday,14500,후평 1동,Cacao deep,1
1369,2020-01-05 13:59:00.000,Sunday,14500,후평 1동,Wiener,2
1370,2020-01-05 14:06:00.000,Sunday,23800,동면,Angbutter,1
1370,2020-01-05 14:06:00.000,Sunday,23800,동면,Plain bread,1
1370,2020-01-05 14:06:00.000,Sunday,23800,동면,Tiramisu croissant,1
1370,2020-01-05 14:06:00.000,Sunday,23800,동면,Orange pound,1
1370,2020-01-05 14:06:00.000,Sunday,23800,동면,Vanila latte,1
1371,2020-01-05 14:46:00.000,Sunday,18300,후평 2동,Angbutter,1
1371,2020-01-05 14:46:00.000,Sunday,18300,후평 2동,Plain bread,1
1371,2020-01-05 14:46:00.000,Sunday,18300,후평 2동,Croissant,1
1371,2020-01-05 14:46:00.000,Sunday,18300,후평 2동,Orange pound,1
1372,2020-01-05 14:54:00.000,Sunday,14300,교동,Angbutter,1
1372,2020-01-05 14:54:00.000,Sunday,14300,교동,Plain bread,1
1372,2020-01-05 14:54:00.000,Sunday,14300,교동,Americano,1
1373,2020-01-05 15:06:00.000,Sunday,24400,후평 2동,Angbutter,1
1373,2020-01-05 15:06:00.000,Sunday,24400,후평 2동,Plain bread,1
1373,2020-01-05 15:06:00.000,Sunday,24400,후평 2동,Milk tea,1
1374,2020-01-05 16:54:00.000,Sunday,15300,후평 3동,Angbutter,1
1374,2020-01-05 16:54:00.000,Sunday,15300,후평 3동,Americano,1
1374,2020-01-05 16:54:00.000,Sunday,15300,후평 3동,Orange pound,1
1375,2020-01-05 17:25:00.000,Sunday,19600,동면,Angbutter,2
1375,2020-01-05 17:25:00.000,Sunday,19600,동면,Pain au chocolat,1
1375,2020-01-05 17:25:00.000,Sunday,19600,동면,Orange pound,1
1376,2020-01-06 12:25:00.000,Monday,14800,동면,Angbutter,1
1376,2020-01-06 12:25:00.000,Monday,14800,동면,Plain bread,1
1376,2020-01-06 12:25:00.000,Monday,14800,동면,Caffe latte,1
1377,2020-01-06 12:30:00.000,Monday,30800,후평 2동,Angbutter,1
1377,2020-01-06 12:30:00.000,Monday,30800,후평 2동,Plain bread,1
1377,2020-01-06 12:30:00.000,Monday,30800,후평 2동,Croissant,2
1377,2020-01-06 12:30:00.000,Monday,30800,후평 2동,Tiramisu croissant,2
1377,2020-01-06 12:30:00.000,Monday,30800,후평 2동,Orange pound,1
1378,2020-01-06 12:43:00.000,Monday,18300,후평 3동,Angbutter,1
1378,2020-01-06 12:43:00.000,Monday,18300,후평 3동,Croissant,1
1378,2020-01-06 12:43:00.000,Monday,18300,후평 3동,Pain au chocolat,1
1378,2020-01-06 12:43:00.000,Monday,18300,후평 3동,Pandoro,1
1379,2020-01-06 12:50:00.000,Monday,17300,동면,Croissant,2
1379,2020-01-06 12:50:00.000,Monday,17300,동면,Tiramisu croissant,1
1379,2020-01-06 12:50:00.000,Monday,17300,동면,Gateau chocolat,1
1380,2020-01-06 16:00:00.000,Monday,14300,동면,Angbutter,1
1380,2020-01-06 16:00:00.000,Monday,14300,동면,Americano,1
1380,2020-01-06 16:00:00.000,Monday,14300,동면,Pain au chocolat,1
1381,2020-01-06 16:30:00.000,Monday,14000,후평 2동,Jam,1
1381,2020-01-06 16:30:00.000,Monday,14000,후평 2동,Croissant,2
1381,2020-01-06 16:30:00.000,Monday,14000,후평 2동,Pain au chocolat,1
1382,2020-01-08 11:15:00.000,Wednesday,18100,효자 2동,Angbutter,3
1382,2020-01-08 11:15:00.000,Wednesday,18100,효자 2동,Wiener,1
1383,2020-01-08 11:26:00.000,Wednesday,26000,후평 1동,Angbutter,5
1384,2020-01-08 12:42:00.000,Wednesday,22600,소양동,Angbutter,2
1384,2020-01-08 12:42:00.000,Wednesday,22600,소양동,Plain bread,1
1384,2020-01-08 12:42:00.000,Wednesday,22600,소양동,Croissant,1
